,Airline,Source,Destination,Additional_Info,Price,month,Weekday,Dep_hour,Dep_min,Arrival_hour,Dur_hour,Dur_min,Arrival_min2,Stop1,Stop2,Stop3,Stop4,Total_stops1
2714,6,2,1,8,12524,6,1,6,0,12,6,35,35,3,7,6,13,1
2715,4,2,1,5,6017,3,6,2,15,18,16,35,50,3,7,6,13,1
2716,1,2,1,8,10441,5,4,22,0,19,21,15,15,3,16,4,5,2
2717,8,0,2,8,3625,4,0,21,10,0,2,55,5,0,13,29,13,0
2718,1,2,1,8,15586,3,5,5,15,19,38,0,15,3,38,23,4,3
2719,1,2,1,8,7199,3,6,8,0,19,11,15,15,3,7,6,13,1
2720,4,2,1,8,12273,3,4,6,20,4,22,5,25,3,24,4,5,2
2721,6,2,1,8,7530,6,4,19,0,1,6,30,30,3,7,6,13,1
2722,4,4,3,8,5678,5,5,19,35,21,1,30,5,1,19,29,13,0
2723,1,2,1,8,11753,6,1,10,55,7,20,45,40,3,16,4,5,2
2724,8,4,3,7,1965,5,5,22,45,0,1,30,15,1,19,29,13,0
2725,3,2,1,8,10208,3,4,6,40,13,6,40,20,3,7,6,13,1
2726,3,2,1,8,5054,5,5,20,25,1,5,5,30,3,7,6,13,1
2727,3,2,1,8,14871,3,3,8,25,15,7,5,30,3,7,6,13,1
2728,4,2,1,5,12373,5,2,7,5,19,11,55,0,3,7,6,13,1
2729,8,4,3,8,2017,6,2,22,45,0,1,30,15,1,19,29,13,0
2730,4,3,0,5,10661,3,3,13,55,4,14,50,45,2,7,3,13,1
2731,6,2,1,8,9794,5,4,10,20,19,8,40,0,3,7,6,13,1
2732,4,3,0,8,13067,5,4,20,25,23,27,10,35,2,14,3,13,1
2733,8,1,4,8,7298,3,3,17,45,20,2,20,5,4,8,29,13,0
2734,3,0,5,8,7648,3,3,10,5,13,2,55,0,0,13,29,13,0
2735,1,3,0,8,10676,5,4,12,0,21,9,50,50,2,2,4,3,2
2736,1,0,2,8,6961,6,6,10,0,12,2,45,45,0,13,29,13,0
2737,3,2,1,8,6979,5,6,11,25,1,14,5,30,3,7,6,13,1
2738,6,2,1,8,13587,5,1,9,0,21,12,0,0,3,7,6,13,1
2739,4,3,0,5,10844,5,0,14,5,23,9,30,35,2,7,3,13,1
2740,3,0,2,8,3943,5,4,10,10,13,2,50,0,0,13,29,13,0
2741,3,2,1,8,6838,6,0,9,15,21,11,45,0,3,7,6,13,1
2742,4,2,1,5,6542,4,1,13,0,19,6,0,0,3,7,6,13,1
2743,4,2,1,5,12239,5,5,7,5,19,11,55,0,3,7,6,13,1
2744,4,3,0,8,14388,5,4,16,30,4,12,10,40,2,7,3,13,1
2745,3,3,0,8,4148,3,5,5,30,8,2,50,20,2,5,29,13,0
2746,6,2,1,8,16840,5,2,15,5,1,10,25,30,3,21,4,5,2
2747,6,2,1,8,9646,6,6,9,45,22,12,45,30,3,20,6,13,1
2748,4,3,0,8,14571,6,0,21,10,18,21,5,15,2,7,3,13,1
2749,3,2,1,8,7923,5,6,16,0,1,9,30,30,3,7,6,13,1
2750,4,3,0,5,8586,5,4,20,0,4,8,40,40,2,7,3,13,1
2751,6,2,1,8,9646,6,6,13,15,22,9,15,30,3,20,6,13,1
2752,4,3,0,8,14388,5,2,14,5,12,21,55,0,2,7,3,13,1
2753,4,3,0,8,13044,6,0,16,30,16,23,50,20,2,7,3,13,1
2754,6,2,1,8,10197,5,5,10,0,19,9,0,0,3,7,6,13,1
2755,4,2,1,8,14714,6,3,19,45,19,23,15,0,3,7,6,13,1
2756,1,2,1,8,9929,6,3,10,0,19,9,15,15,3,7,6,13,1
2757,4,2,1,5,6017,3,4,22,50,4,5,35,25,3,7,6,13,1
2758,8,1,4,8,3597,6,4,9,45,12,2,15,0,4,8,29,13,0
2759,1,2,1,8,5704,3,4,13,30,23,9,30,0,3,6,6,13,1
2760,4,2,1,8,14714,6,6,19,45,4,8,40,25,3,7,6,13,1
2761,1,0,2,8,5228,5,4,10,0,12,2,45,45,0,13,29,13,0
2762,4,3,0,8,11467,4,0,9,35,10,25,20,55,2,14,3,13,1
2763,10,0,2,8,4668,6,4,9,45,12,2,50,35,0,13,29,13,0
2764,3,0,2,8,4591,4,4,21,15,0,3,0,15,0,13,29,13,0
2765,3,0,2,8,3943,5,4,21,15,0,3,0,15,0,13,29,13,0
2766,1,0,2,8,5228,4,3,10,0,12,2,45,45,0,13,29,13,0
2767,4,2,1,8,12242,3,6,2,15,18,16,35,50,3,7,6,13,1
2768,1,2,1,8,11185,6,0,7,5,9,26,20,25,3,20,22,5,2
2769,3,2,1,8,6573,4,6,9,15,1,16,15,30,3,7,6,13,1
2770,4,3,0,8,14781,5,6,16,30,22,6,5,35,2,7,3,13,1
2771,1,3,0,8,14960,6,0,16,45,8,16,10,55,2,15,9,3,2
2772,3,1,4,8,4332,5,6,11,35,14,2,25,0,4,8,29,13,0
2773,0,0,5,8,7652,3,3,5,50,8,2,50,40,0,13,29,13,0
2774,4,3,0,8,14151,5,0,9,35,21,11,30,5,2,14,3,13,1
2775,8,0,2,7,4319,6,0,9,30,12,2,50,20,0,13,29,13,0
2776,4,2,1,8,10929,3,4,19,10,18,23,40,50,3,0,4,5,2
2777,1,3,0,8,11491,3,3,7,0,10,27,0,0,2,14,27,3,2
2778,3,2,1,8,6015,4,4,14,20,17,3,15,35,3,10,29,13,0
2779,4,3,0,8,12692,6,0,9,35,21,11,30,5,2,14,3,13,1
2780,0,3,0,8,4384,3,5,22,50,1,2,30,20,2,5,29,13,0
2781,3,0,2,8,3943,6,6,6,5,8,2,45,50,0,13,29,13,0
2782,4,2,1,5,12373,5,2,9,0,19,10,0,0,3,7,6,13,1
2783,4,0,5,8,19225,3,1,8,0,13,5,15,15,0,7,8,13,1
2784,4,2,1,5,14053,3,5,19,45,18,23,5,50,3,7,6,13,1
2785,1,0,2,8,5911,4,6,13,20,16,2,50,10,0,13,29,13,0
2786,6,2,1,8,10877,6,0,6,40,19,12,20,0,3,7,6,13,1
2787,4,3,0,5,7757,6,4,18,55,4,9,45,40,2,7,3,13,1
2788,3,2,1,8,6558,3,4,7,35,16,8,35,10,3,20,6,13,1
2789,3,3,0,8,4804,4,3,9,35,12,2,45,20,2,5,29,13,0
2790,4,4,3,8,5678,3,1,15,50,17,1,30,20,1,19,29,13,0
2791,4,2,1,5,12373,5,4,10,0,4,18,25,25,3,7,6,13,1
2792,4,0,2,5,5198,5,6,6,0,8,2,45,45,0,13,29,13,0
2793,3,3,0,8,6064,6,3,14,25,16,2,30,55,2,5,29,13,0
2794,4,2,1,8,15029,3,5,21,50,4,6,35,25,3,7,6,13,1
2795,4,2,1,8,10909,4,6,5,30,19,13,30,0,3,28,4,5,2
2796,6,2,1,8,18492,3,5,8,40,19,11,5,45,3,7,6,13,1
2797,4,2,1,5,10262,6,1,2,15,4,26,10,25,3,7,6,13,1
2798,4,3,0,8,8781,5,2,11,50,17,5,45,35,2,15,3,13,1
2799,3,2,1,8,6442,5,1,8,35,16,7,35,10,3,20,6,13,1
2800,4,4,3,8,20120,3,5,9,50,16,6,45,35,1,14,13,13,1
2801,10,0,2,8,4878,5,1,19,30,22,2,45,15,0,13,29,13,0
2802,4,0,5,8,16736,3,1,5,45,18,12,40,25,0,7,8,13,1
2803,8,3,0,8,9630,5,0,11,15,18,7,15,30,2,23,3,13,1
2804,10,3,0,8,8610,5,4,7,10,18,11,40,50,2,14,3,13,1
2805,10,1,4,8,3687,6,4,7,5,9,2,15,20,4,8,29,13,0
2806,10,3,0,8,8452,5,6,20,20,9,12,45,5,2,14,3,13,1
2807,3,0,2,8,3943,5,2,10,30,13,2,50,20,0,13,29,13,0
2808,3,4,3,8,3342,3,0,6,20,7,1,25,45,1,19,29,13,0
2809,4,3,0,8,13067,5,4,20,25,14,18,0,25,2,14,3,13,1
2810,10,0,2,8,4878,5,6,19,30,22,2,45,15,0,13,29,13,0
2811,4,3,0,8,14388,5,4,21,10,10,12,55,5,2,7,3,13,1
2812,4,2,1,8,16704,5,1,13,25,4,15,0,25,3,0,4,5,2
2813,1,4,3,8,3100,5,5,19,30,20,1,15,45,1,19,29,13,0
2814,1,0,5,8,13387,3,5,17,25,18,24,40,5,0,7,15,8,3
2815,3,4,3,8,4049,6,0,9,10,10,1,30,40,1,19,29,13,0
2816,4,2,1,5,13029,5,2,5,30,19,13,30,0,3,28,4,5,2
2817,8,0,2,7,3919,4,6,21,10,0,2,55,5,0,13,29,13,0
2818,3,1,4,8,3850,5,5,5,15,7,2,25,40,4,8,29,13,0
2819,1,2,1,8,8839,6,1,13,15,9,20,10,25,3,20,22,5,2
2820,4,3,0,5,7064,4,0,16,30,4,12,10,40,2,7,3,13,1
2821,4,3,0,8,13941,5,4,20,0,8,12,15,15,2,7,3,13,1
2822,1,3,0,8,13007,5,0,10,0,10,24,30,30,2,14,7,12,3
2823,4,3,0,8,14781,5,2,14,5,22,8,30,35,2,7,3,13,1
2824,4,4,3,5,2071,3,1,19,35,21,1,30,5,1,19,29,13,0
2825,4,2,1,5,4256,6,0,11,0,14,3,15,15,3,10,29,13,0
2826,10,0,5,8,7923,3,5,16,0,18,2,35,35,0,13,29,13,0
2827,0,3,0,8,3782,3,0,22,50,1,2,30,20,2,5,29,13,0
2828,4,3,0,5,12384,5,6,20,25,9,13,20,45,2,14,3,13,1
2829,6,2,1,5,8565,3,4,10,0,1,15,35,35,3,7,6,13,1
2830,3,2,1,8,6232,3,4,16,0,21,5,0,0,3,7,6,13,1
2831,3,0,5,8,4777,3,5,5,30,8,2,50,20,0,13,29,13,0
2832,1,3,0,8,4145,6,3,20,45,23,2,35,20,2,5,29,13,0
2833,0,3,0,8,5192,5,6,22,40,10,12,0,40,2,14,3,13,1
2834,1,2,1,8,4729,4,0,5,10,8,2,50,0,3,10,29,13,0
2835,3,2,1,8,6093,6,6,6,40,21,14,20,0,3,7,6,13,1
2836,1,3,0,8,8891,5,2,9,25,18,9,5,30,2,7,3,13,1
2837,4,2,1,8,12242,3,6,16,0,4,12,25,25,3,7,6,13,1
2838,4,3,0,8,11467,5,2,17,0,18,25,0,0,2,14,3,13,1
2839,4,3,0,8,14781,5,5,21,10,9,12,10,20,2,7,3,13,1
2840,6,2,1,8,10197,5,2,7,0,19,12,0,0,3,7,6,13,1
2841,4,0,5,8,17261,3,1,21,25,9,12,5,30,0,7,8,13,1
2842,1,2,1,8,7480,5,2,20,40,9,12,45,25,3,33,6,13,1
2843,3,3,0,8,4804,5,5,15,30,18,2,35,5,2,5,29,13,0
2844,8,3,0,7,4439,4,3,9,0,11,2,25,25,2,5,29,13,0
2845,4,2,1,5,10368,6,4,5,30,4,22,55,25,3,28,4,5,2
2846,8,2,1,8,6065,3,4,6,10,11,5,10,20,3,33,6,13,1
2847,4,3,0,5,8586,5,0,18,55,4,9,45,40,2,7,3,13,1
2848,3,2,1,8,5406,3,1,14,30,17,3,5,35,3,10,29,13,0
2849,4,2,1,5,12142,6,4,18,25,4,10,0,25,3,3,4,5,2
2850,4,2,1,8,14714,6,4,2,15,12,10,20,35,3,7,6,13,1
2851,4,2,1,5,10262,6,2,2,15,4,26,10,25,3,7,6,13,1
2852,1,0,5,8,15434,3,1,11,50,23,12,5,55,0,33,8,13,1
2853,1,3,0,8,10676,5,2,12,0,11,23,10,10,2,2,4,3,2
2854,3,3,0,8,4804,4,3,20,20,22,2,35,55,2,5,29,13,0
2855,4,2,1,8,13014,6,0,19,30,12,17,5,35,3,28,4,5,2
2856,3,0,2,8,3943,5,5,10,10,13,2,50,0,0,13,29,13,0
2857,1,4,3,8,9678,3,1,5,30,22,16,30,0,1,11,22,9,2
2858,4,3,0,8,14781,5,6,8,25,19,11,25,50,2,7,3,13,1
2859,6,2,1,8,10197,5,6,9,0,19,10,0,0,3,7,6,13,1
2860,1,2,1,8,10861,5,4,5,55,19,13,20,15,3,4,4,5,2
2861,4,3,0,5,10844,5,2,21,10,4,7,30,40,2,7,3,13,1
2862,1,2,1,8,7480,5,5,17,20,9,16,5,25,3,33,6,13,1
2863,3,2,1,8,5684,6,1,17,10,1,8,20,30,3,7,6,13,1
2864,4,2,1,8,14714,6,4,16,0,19,27,0,0,3,7,6,13,1
2865,4,3,0,5,9314,4,0,9,35,18,8,25,0,2,14,3,13,1
2866,1,3,0,8,4435,3,0,20,45,23,2,35,20,2,5,29,13,0
2867,6,2,1,8,11789,6,4,7,30,19,11,30,0,3,7,6,13,1
2868,8,0,2,7,3919,4,1,21,10,0,2,55,5,0,13,29,13,0
2869,4,0,2,5,5198,4,5,15,15,18,2,55,10,0,13,29,13,0
2870,8,0,5,7,4273,3,3,5,45,8,2,50,35,0,13,29,13,0
2871,10,3,0,8,8820,5,4,17,0,18,25,50,50,2,14,3,13,1
2872,3,4,3,8,2754,5,6,12,0,13,1,30,30,1,19,29,13,0
2873,10,3,0,8,8085,6,0,20,20,23,27,5,25,2,14,3,13,1
2874,4,3,0,5,10539,6,0,20,25,21,24,40,5,2,14,3,13,1
2875,4,3,0,8,14676,6,0,9,35,22,12,30,5,2,14,3,13,1
2876,4,2,1,5,6017,3,6,2,15,4,26,10,25,3,7,6,13,1
2877,4,0,2,5,4544,4,0,18,55,22,3,5,0,0,13,29,13,0
2878,9,4,3,8,4140,3,1,13,5,16,3,15,20,1,35,13,13,1
2879,4,0,2,8,7229,5,5,11,10,14,2,55,5,0,13,29,13,0
2880,1,2,1,8,16373,3,5,22,0,19,21,15,15,3,16,4,5,2
2881,1,3,0,8,10991,5,2,5,50,23,17,25,15,2,25,9,3,2
2882,4,3,0,5,9663,5,2,14,5,12,21,55,0,2,7,3,13,1
2883,1,0,5,4,14305,3,4,22,0,23,25,20,20,0,11,8,13,1
2884,0,2,1,8,6752,5,6,16,45,7,14,25,10,3,6,6,13,1
2885,4,3,0,5,8529,6,0,16,30,9,16,50,20,2,7,3,13,1
2886,3,2,1,8,4729,3,6,5,35,8,3,15,50,3,10,29,13,0
2887,6,2,1,8,7670,5,2,8,45,21,12,15,0,3,7,6,13,1
2888,4,4,3,5,4995,5,5,10,20,11,1,30,50,1,19,29,13,0
2889,4,0,2,8,7229,5,2,8,20,11,3,0,20,0,13,29,13,0
2890,3,0,2,8,4823,4,2,7,10,10,2,55,5,0,13,29,13,0
2891,0,3,0,8,3782,3,6,19,35,22,2,30,5,2,5,29,13,0
2892,4,2,1,5,12898,5,5,18,15,19,24,45,0,3,7,6,13,1
2893,8,3,0,7,3841,5,0,22,20,0,2,20,40,2,5,29,13,0
2894,6,2,1,8,9627,5,2,10,35,19,8,25,0,3,7,6,13,1
2895,4,3,0,8,14571,6,0,21,10,12,14,50,0,2,7,3,13,1
2896,3,3,0,8,6985,3,3,15,20,17,2,35,55,2,5,29,13,0
2897,4,4,3,8,8040,6,0,7,5,8,1,25,30,1,19,29,13,0
2898,3,3,0,8,4804,6,0,22,15,0,2,35,50,2,5,29,13,0
2899,6,2,1,8,10678,6,4,4,55,19,14,5,0,3,7,6,13,1
2900,4,3,0,8,14231,3,3,16,55,18,25,15,10,2,7,3,13,1
2901,4,3,0,5,8529,6,0,20,0,16,20,20,20,2,7,3,13,1
2902,1,2,1,8,11753,6,1,10,55,19,8,20,15,3,16,4,5,2
2903,4,2,1,8,16704,5,2,23,5,4,29,20,25,3,0,4,5,2
2904,4,3,0,8,13374,6,4,18,55,4,9,45,40,2,7,3,13,1
2905,1,4,3,8,3625,5,2,21,5,22,1,20,25,1,19,29,13,0
2906,4,2,1,8,16079,5,5,16,0,19,27,0,0,3,7,6,13,1
2907,4,2,1,5,10262,6,4,20,55,12,15,40,35,3,7,6,13,1
2908,4,3,0,5,9663,5,6,6,30,12,5,30,0,2,7,3,13,1
2909,6,2,1,8,9595,5,2,18,0,1,7,30,30,3,7,6,13,1
2910,3,3,0,8,4804,6,1,17,15,19,2,35,50,2,5,29,13,0
2911,1,3,0,8,12744,6,0,10,0,5,19,25,25,2,14,0,3,2
2912,1,0,2,8,6961,6,3,13,20,16,2,50,10,0,13,29,13,0
2913,4,3,0,5,9663,5,6,14,5,4,14,35,40,2,7,3,13,1
2914,6,2,1,8,7575,5,5,10,35,19,8,40,15,3,7,6,13,1
2915,1,0,5,8,13355,3,3,19,10,10,15,25,35,0,7,23,6,2
2916,1,3,0,8,12592,5,0,9,25,13,28,20,45,2,7,7,3,2
2917,1,4,3,8,3625,6,3,13,55,15,1,30,25,1,19,29,13,0
2918,4,2,1,5,10262,6,1,15,0,4,13,25,25,3,7,6,13,1
2919,1,2,1,8,9443,5,5,19,45,19,23,30,15,3,0,4,5,2
2920,1,2,1,8,18959,3,5,8,40,19,10,35,15,3,7,6,13,1
2921,3,4,3,8,4784,3,3,6,20,7,1,25,45,1,19,29,13,0
2922,1,3,0,8,7893,4,0,17,30,12,18,30,0,2,14,3,13,1
2923,1,2,1,8,14431,6,4,6,50,7,24,50,40,3,9,4,5,2
2924,5,0,5,3,79512,3,4,5,45,11,5,40,25,0,7,8,13,1
2925,4,4,3,5,3210,5,0,19,35,21,1,30,5,1,19,29,13,0
2926,6,2,1,8,13677,3,5,6,0,21,15,0,0,3,7,6,13,1
2927,1,2,1,8,7480,5,1,6,5,9,27,20,25,3,33,6,13,1
2928,1,2,1,8,8372,6,1,19,0,7,12,40,40,3,7,6,13,1
2929,4,2,1,8,11664,3,6,5,25,4,23,0,25,3,21,4,5,2
2930,1,0,2,8,6961,6,5,10,0,12,2,45,45,0,13,29,13,0
2931,1,0,2,8,6121,4,6,17,0,19,2,45,45,0,13,29,13,0
2932,1,0,2,8,5911,4,6,6,10,8,2,45,55,0,13,29,13,0
2933,2,0,2,8,3398,5,6,11,40,14,2,50,30,0,13,29,13,0
2934,6,2,1,8,7530,6,0,19,0,1,6,30,30,3,7,6,13,1
2935,2,0,2,8,3419,5,0,20,55,23,2,45,40,0,13,29,13,0
2936,10,0,5,8,6558,3,3,21,10,0,2,55,5,0,13,29,13,0
2937,1,3,0,8,10203,6,0,20,30,20,23,55,25,2,14,3,13,1
2938,4,0,5,5,11087,3,5,18,55,20,25,25,20,0,7,8,13,1
2939,8,0,5,8,5575,3,3,20,30,23,2,50,20,0,13,29,13,0
2940,0,2,1,8,6152,4,6,7,55,22,14,30,25,3,6,6,13,1
2941,4,3,0,5,5608,5,4,10,20,17,7,15,35,2,15,3,13,1
2942,4,0,5,8,17261,3,1,11,40,10,22,45,25,0,7,8,13,1
2943,4,2,1,8,15129,5,4,9,40,12,26,55,35,3,28,4,5,2
2944,2,0,2,8,3419,5,6,20,55,23,2,45,40,0,13,29,13,0
2945,3,2,1,8,6218,3,4,10,45,15,4,45,30,3,7,6,13,1
2946,4,2,1,8,14714,6,6,2,15,12,10,20,35,3,7,6,13,1
2947,6,2,1,8,14848,6,6,11,30,19,7,45,15,3,7,6,13,1
2948,4,3,0,8,9358,5,4,10,20,17,7,15,35,2,15,3,13,1
2949,1,3,0,8,8366,5,6,9,25,7,22,30,55,2,7,3,13,1
2950,6,2,1,5,15342,3,1,11,30,19,7,45,15,3,7,6,13,1
2951,4,4,3,8,5678,3,4,3,5,4,1,20,25,1,19,29,13,0
2952,3,3,0,8,4804,5,6,22,15,0,2,35,50,2,5,29,13,0
2953,4,3,0,8,14571,5,0,8,25,16,7,55,20,2,7,3,13,1
2954,4,3,0,8,12681,4,0,8,25,20,12,20,45,2,7,3,13,1
2955,4,0,5,8,17261,3,1,21,25,10,13,0,25,0,7,8,13,1
2956,10,3,0,8,9922,6,0,17,0,10,17,45,45,2,14,3,13,1
2957,4,3,0,5,10844,5,2,18,55,12,17,5,0,2,7,3,13,1
2958,8,0,2,8,4423,4,3,5,55,8,2,40,35,0,13,29,13,0
2959,3,0,2,8,3419,5,0,1,30,4,2,45,15,0,13,29,13,0
2960,4,2,1,8,14714,6,1,22,50,4,5,35,25,3,7,6,13,1
2961,4,0,5,5,11087,3,5,5,45,11,5,40,25,0,7,8,13,1
2962,3,2,1,8,6316,6,4,16,0,1,9,30,30,3,7,6,13,1
2963,8,1,4,7,3543,5,1,9,45,12,2,15,0,4,8,29,13,0
2964,4,3,0,8,14571,6,4,18,55,12,17,5,0,2,7,3,13,1
2965,4,3,0,8,14676,6,0,9,35,18,8,25,0,2,14,3,13,1
2966,4,0,5,8,17261,3,1,16,55,9,16,35,30,0,7,8,13,1
2967,4,3,0,8,13941,5,6,8,25,23,15,10,35,2,7,3,13,1
2968,1,2,1,8,13348,3,3,6,10,8,26,5,15,3,6,6,13,1
2969,4,0,2,8,8016,6,5,11,10,14,2,55,5,0,13,29,13,0
2970,4,2,1,5,12898,5,1,7,5,12,5,30,35,3,7,6,13,1
2971,4,0,2,8,7229,4,6,18,55,22,3,5,0,0,13,29,13,0
2972,8,4,3,8,2017,6,4,5,45,7,1,30,15,1,19,29,13,0
2973,4,0,5,8,16736,3,1,8,0,19,11,10,10,0,7,8,13,1
2974,8,3,0,8,3873,6,5,17,10,19,2,30,40,2,5,29,13,0
2975,3,2,1,8,6704,5,4,14,20,22,8,10,30,3,20,6,13,1
2976,4,3,0,5,10844,6,4,18,55,19,24,55,50,2,7,3,13,1
2977,10,0,5,8,7450,3,5,19,40,22,2,40,20,0,13,29,13,0
2978,4,0,5,8,16736,3,1,16,55,5,12,10,5,0,7,8,13,1
2979,4,2,1,5,10262,6,2,15,0,12,21,35,35,3,7,6,13,1
2980,1,3,0,8,10991,5,2,5,50,16,34,25,15,2,25,9,3,2
2981,8,0,2,8,3311,6,4,21,10,0,2,55,5,0,13,29,13,0
2982,3,2,1,8,7081,5,0,10,35,1,14,55,30,3,7,6,13,1
2983,3,0,2,8,3943,4,2,21,15,0,3,0,15,0,13,29,13,0
2984,1,2,1,8,8372,5,5,13,0,19,6,15,15,3,7,6,13,1
2985,1,2,1,8,11701,3,5,19,45,19,23,30,15,3,0,4,5,2
2986,4,0,2,5,5769,6,6,15,15,18,2,55,10,0,13,29,13,0
2987,6,2,1,8,15965,6,0,15,5,1,10,25,30,3,21,4,5,2
2988,8,0,2,8,4423,6,0,9,30,12,2,50,20,0,13,29,13,0
2989,4,0,5,5,6136,3,0,9,45,14,4,40,25,0,33,8,13,1
2990,4,0,5,5,11087,3,5,16,55,23,6,5,0,0,7,8,13,1
2991,3,1,4,8,3540,6,6,5,15,7,2,25,40,4,8,29,13,0
2992,4,2,1,5,12898,5,5,14,0,4,14,25,25,3,7,6,13,1
2993,3,0,2,8,4591,4,4,6,5,8,2,45,50,0,13,29,13,0
2994,1,2,1,8,8635,3,3,4,0,7,27,40,40,3,7,6,13,1
2995,4,2,1,8,14714,6,4,9,0,19,10,0,0,3,7,6,13,1
2996,4,3,0,8,14151,5,2,20,25,19,22,45,10,2,14,3,13,1
2997,6,2,1,8,8835,6,3,4,55,19,14,20,15,3,7,6,13,1
2998,1,3,0,8,11936,5,5,17,30,8,15,25,55,2,14,3,13,1
2999,4,2,1,8,13882,6,0,21,35,12,15,0,35,3,32,4,5,2
3000,1,2,1,8,5117,4,0,17,20,9,16,5,25,3,33,6,13,1
3001,4,0,2,5,4544,5,0,15,15,18,2,55,10,0,13,29,13,0
3002,3,2,1,8,6442,5,6,6,50,22,15,40,30,3,20,6,13,1
3003,1,2,1,8,10441,5,4,22,0,19,21,15,15,3,16,4,5,2
3004,3,4,3,8,2227,5,5,20,5,21,1,35,40,1,19,29,13,0
3005,4,0,2,8,7229,4,1,6,0,8,2,45,45,0,13,29,13,0
3006,4,2,1,5,10262,6,3,13,0,19,6,0,0,3,7,6,13,1
3007,4,0,5,8,13817,3,5,8,0,21,13,20,20,0,7,8,13,1
3008,8,2,1,8,5975,5,5,17,55,22,4,55,50,3,6,6,13,1
3009,3,3,0,8,4148,3,4,21,25,0,2,40,5,2,5,29,13,0
3010,6,2,1,8,13587,6,4,11,30,21,9,30,0,3,7,6,13,1
3011,4,4,3,5,2759,3,4,3,5,4,1,20,25,1,19,29,13,0
3012,4,0,2,8,7229,5,6,19,50,22,3,0,50,0,13,29,13,0
3013,1,2,1,8,13547,5,4,7,5,7,24,35,40,3,20,4,5,2
3014,8,3,0,8,3873,6,0,6,55,9,2,35,30,2,5,29,13,0
3015,4,3,0,8,14388,5,5,16,30,4,12,10,40,2,7,3,13,1
3016,4,3,0,8,13731,5,0,18,55,10,15,10,5,2,7,3,13,1
3017,8,3,0,7,3815,3,6,6,55,9,2,40,35,2,5,29,13,0
3018,4,4,3,8,5678,3,0,15,50,17,1,30,20,1,19,29,13,0
3019,4,3,0,5,9663,5,4,8,25,9,24,55,20,2,7,3,13,1
3020,2,3,0,8,8855,5,5,16,40,0,7,35,15,2,0,3,13,1
3021,4,2,1,8,15129,5,4,9,40,4,18,45,25,3,28,4,5,2
3022,4,0,5,8,13555,3,1,16,55,23,6,5,0,0,7,8,13,1
3023,4,3,0,5,10844,5,5,21,10,8,11,5,15,2,7,3,13,1
3024,4,0,5,5,7832,3,4,11,40,21,9,40,20,0,7,8,13,1
3025,4,2,1,5,11150,6,4,23,5,12,13,30,35,3,0,4,5,2
3026,10,3,0,8,8452,5,4,20,20,10,14,25,45,2,14,3,13,1
3027,6,2,1,8,9646,6,0,9,45,16,6,25,10,3,20,6,13,1
3028,3,0,2,8,3943,6,1,10,10,13,2,50,0,0,13,29,13,0
3029,2,2,1,8,5281,6,0,7,0,12,5,55,55,3,7,6,13,1
3030,1,2,1,8,14667,6,3,17,15,7,14,25,40,3,20,4,5,2
3031,4,3,0,8,14571,5,0,20,0,9,13,20,20,2,7,3,13,1
3032,4,0,5,3,28097,3,4,5,50,12,6,30,20,0,3,8,13,1
3033,4,0,5,8,17471,3,1,20,35,19,22,35,10,0,7,8,13,1
3034,4,2,1,5,10577,6,0,8,0,19,11,0,0,3,7,6,13,1
3035,6,2,1,8,14848,6,1,11,30,19,7,45,15,3,7,6,13,1
3036,3,0,2,8,4591,4,1,23,30,2,2,50,20,0,13,29,13,0
3037,3,1,4,8,3597,5,2,19,35,21,2,20,55,4,8,29,13,0
3038,3,2,1,8,6938,5,1,16,10,22,6,20,30,3,20,6,13,1
3039,0,3,0,8,3807,6,1,19,55,22,2,30,25,2,5,29,13,0
3040,4,2,1,5,10262,6,0,9,0,19,10,0,0,3,7,6,13,1
3041,1,3,0,8,11432,5,4,8,20,20,12,5,25,2,28,9,3,2
3042,4,0,5,8,7229,3,4,19,55,22,2,40,35,0,13,29,13,0
3043,6,2,1,8,14848,5,5,11,30,19,7,45,15,3,7,6,13,1
3044,4,3,0,5,8586,5,6,6,30,23,17,5,35,2,7,3,13,1
3045,6,2,1,8,6106,4,6,10,35,19,8,40,15,3,7,6,13,1
3046,8,3,0,8,3873,5,5,22,20,0,2,20,40,2,5,29,13,0
3047,4,2,1,5,15812,6,2,11,40,19,7,20,0,3,29,4,5,2
3048,4,3,0,8,12121,5,0,20,25,14,18,0,25,2,14,3,13,1
3049,4,3,0,5,8586,5,4,6,30,19,13,20,50,2,7,3,13,1
3050,6,2,1,8,7354,6,0,7,30,19,11,45,15,3,7,6,13,1
3051,3,3,0,8,4778,3,1,21,25,0,2,40,5,2,5,29,13,0
3052,3,2,1,8,6838,6,0,8,30,21,12,30,0,3,7,6,13,1
3053,6,2,1,8,10276,3,1,9,45,22,12,35,20,3,20,6,13,1
3054,4,0,2,8,8016,6,5,8,20,11,3,0,20,0,13,29,13,0
3055,1,0,5,8,4943,3,4,8,15,18,10,15,30,0,20,8,13,1
3056,3,0,2,8,4823,6,1,8,30,11,2,50,20,0,13,29,13,0
3057,4,3,0,8,12996,4,0,8,25,16,7,55,20,2,7,3,13,1
3058,1,2,1,8,9929,5,1,9,0,19,10,15,15,3,7,6,13,1
3059,6,2,1,8,9508,6,6,10,0,1,15,30,30,3,7,6,13,1
3060,1,2,1,8,5674,3,4,18,5,21,3,5,10,3,10,29,13,0
